id,time,possibility,possibility_Rank
3221,180,0.6777633457576584,1
3222,180,0.2849998805225563,1
3223,180,0.04861366609168903,5
3225,180,0.2767476915442537,1
3226,180,0.9700000000000006,1
3227,180,0.13668307326773618,3
3228,180,0.23678949946487174,2
3229,180,0.9999999999999999,1
3230,180,0.5008550202059869,1
3231,180,0.5000362269638572,1
3232,180,0.14257988073352015,3
3233,180,0.06535642276740222,6
3234,180,0.3963896723317952,1
3235,180,0.11180677867307301,3
3236,180,0.6966142770033983,1
3237,180,0.049025883249934246,5
3238,180,0.03066152347683996,5
3239,180,1.0000000000000004,1
3240,180,0.060000000000000005,3
3241,180,1.3245778510960653e-09,2
